0,1,2,3,4
Josh Smith,1560000,2005,2006,Atlanta Hawks
Reece Gaines,1556160,2005,2006,Milwaukee Bucks
Jason Hart,1540000,2005,2006,Sacramento Kings
Rashad McCants,1538400,2005,2006,Minnesota Timberwolves
Al Jefferson,1512840,2005,2006,Boston Celtics
Maurice Evans,1500000,2005,2006,Detroit Pistons
Antoine Wright,1461360,2005,2006,New Jersey Nets
Kirk Snyder,1437240,2005,2006,"NO/Oklahoma City
 Hornets"
Zarko Cabarkapa,1404360,2005,2006,Golden State Warriors
Milt Palacio,1400000,2005,2006,Utah Jazz
Joey Graham,1388400,2005,2006,Toronto Raptors
David West,1334160,2005,2006,"NO/Oklahoma City
 Hornets"
Danny Granger,1318920,2005,2006,Indiana Pacers
Rasual Butler,1300000,2005,2006,"NO/Oklahoma City
 Hornets"
JR Smith,1297080,2005,2006,"NO/Oklahoma City
 Hornets"
Sasha Pavlovic,1274160,2005,2006,Cleveland Cavaliers
Gerald Green,1253040,2005,2006,Boston Celtics
Dorell Wright,1238640,2005,2006,Miami Heat
Dahntay Jones,1223160,2005,2006,Memphis Grizzlies
Hakim Warrick,1196520,2005,2006,Memphis Grizzlies
Jameer Nelson,1189200,2005,2006,Orlando Magic
Boris Diaw,1174200,2005,2006,Phoenix Suns
Julius Hodge,1148760,2005,2006,Denver Nuggets
Pavel Podkolzin,1141560,2005,2006,Dallas Mavericks
Bryon Russell,1138500,2005,2006,Seattle SuperSonics
Bo Outlaw,1138500,2005,2006,Orlando Magic
Alonzo Mourning,1138500,2005,2006,Miami Heat
Stacey Augmon,1138500,2005,2006,Orlando Magic
Zoran Planinic,1127280,2005,2006,New Jersey Nets
Keith McLeod,1125000,2005,2006,Utah Jazz
Luke Walton,1125000,2005,2006,Los Angeles Lakers
Nate Robinson,1102680,2005,2006,New York Knicks
Jason Kapono,1100000,2005,2006,Miami Heat
Matt Carroll,1100000,2005,2006,Charlotte Bobcats
Victor Khryapa,1095960,2005,2006,Portland Trail Blazers
Travis Outlaw,1082160,2005,2006,Portland Trail Blazers
Darrick Martin,1081575,2005,2006,Toronto Raptors
Jarrett Jack,1058640,2005,2006,Portland Trail Blazers
Brian Cook,1038960,2005,2006,Los Angeles Lakers
Walter McCarty,1035000,2005,2006,LA Clippers
Jacque Vaughn,1029873,2005,2006,New Jersey Nets
Mikki Moore,1029873,2005,2006,Seattle SuperSonics
Sergei Monia,1016400,2005,2006,Sacramento Kings
Francisco Garcia,1016400,2005,2006,Sacramento Kings
Delonte West,1010040,2005,2006,Boston Celtics
Nenad Krstic,1010040,2005,2006,New Jersey Nets
John Edwards,1000000,2005,2006,Atlanta Hawks
Steve Blake,1000000,2005,2006,Portland Trail Blazers
Luther Head,975600,2005,2006,Houston Rockets
Carlos Delfino,969600,2005,2006,Detroit Pistons
Tony Allen,969600,2005,2006,Boston Celtics
Anthony Carter,965185,2005,2006,Minnesota Timberwolves
Kevin Martin,937440,2005,2006,Sacramento Kings
Johan Petro,936600,2005,2006,Seattle SuperSonics
Kendrick Perkins,936480,2005,2006,Boston Celtics
Leandro Barbosa,930600,2005,2006,Phoenix Suns
Josh Howard,923880,2005,2006,Dallas Mavericks
Sasha Vujacic,910440,2005,2006,Los Angeles Lakers
Jason Maxiell,905640,2005,2006,Detroit Pistons
Beno Udrih,904800,2005,2006,San Antonio Spurs
Ryan Bowen,900498,2005,2006,Houston Rockets
Calvin Booth,900498,2005,2006,Washington Wizards
David Harrison,898200,2005,2006,Indiana Pacers
Jannero Pargo,895248,2005,2006,Chicago Bulls
Ronald Murray,895248,2005,2006,Seattle SuperSonics
Didier Ilunga-Mbenga,880000,2005,2006,Dallas Mavericks
Linas Kleiza,879360,2005,2006,Denver Nuggets
Keith Bogans,869373,2005,2006,Charlotte Bobcats
Wayne Simien,867720,2005,2006,Miami Heat
Anderson Varejao,866800,2005,2006,Cleveland Cavaliers
David Lee,861360,2005,2006,New York Knicks
Maciej Lampe,858534,2005,2006,Houston Rockets
Adrian Griffin,844537,2005,2006,Dallas Mavericks
Lee Nailon,835810,2005,2006,Philadelphia 76ers
Zendon Hamilton,835810,2005,2006,Philadelphia 76ers
Mateen Cleaves,835810,2005,2006,Seattle SuperSonics
Eddie Gill,835810,2005,2006,Indiana Pacers
Eddie House,835810,2005,2006,Phoenix Suns
Laron Profit,835810,2005,2006,Los Angeles Lakers
Loren Woods,780000,2005,2006,Toronto Raptors
Mike Wilks,771123,2005,2006,Seattle SuperSonics
Michael Bradley,771123,2005,2006,Philadelphia 76ers
Pat Burke,750000,2005,2006,Phoenix Suns
Lonny Baxter,745248,2005,2006,Charlotte Bobcats
Terence Morris,745248,2005,2006,Orlando Magic
Qyntel Woods,745248,2005,2006,New York Knicks
Richie Frahm,745248,2005,2006,Minnesota Timberwolves
Smush Parker,745248,2005,2006,Los Angeles Lakers
Nikoloz Tskitishvili,745248,2005,2006,Phoenix Suns
Sean Marks,719373,2005,2006,San Antonio Spurs
Ronald Dupree,719373,2005,2006,Minnesota Timberwolves
Nick Van Exel,719373,2005,2006,San Antonio Spurs
DerMarr Johnson,719373,2005,2006,Denver Nuggets
Alan Henderson,719373,2005,2006,Cleveland Cavaliers
Francisco Elson,719373,2005,2006,Denver Nuggets
Rick Brunson,719373,2005,2006,Seattle SuperSonics
Linton Johnson,719373,2005,2006,New Jersey Nets
Quinton Ross,719373,2005,2006,LA Clippers
Lamond Murray,719373,2005,2006,New Jersey Nets
Ervin Johnson,719373,2005,2006,Milwaukee Bucks
Gary Payton,719373,2005,2006,Miami Heat
Shandon Anderson,719373,2005,2006,Miami Heat
Charles Smith,719373,2005,2006,Portland Trail Blazers
Jamal Sampson,719373,2005,2006,Sacramento Kings
Darrel Armstrong,719373,2005,2006,Dallas Mavericks
Jermaine Jackson,696508,2005,2006,Milwaukee Bucks
Salim Stoudamire,675000,2005,2006,Atlanta Hawks
Peter John Ramos,660000,2005,2006,Washington Wizards
Esteban Batista,644209,2005,2006,Atlanta Hawks
Antonio Burks,641748,2005,2006,Memphis Grizzlies
Pape Sow,641748,2005,2006,Toronto Raptors
Trevor Ariza,641748,2005,2006,Orlando Magic
Royal Ivey,641748,2005,2006,Atlanta Hawks
Ha Seung-Jin,641748,2005,2006,Portland Trail Blazers
Mario Kasun,641748,2005,2006,Orlando Magic
Awvee Storey,641748,2005,2006,Washington Wizards
Josh Powell,641748,2005,2006,Dallas Mavericks
Jackie Butler,641748,2005,2006,New York Knicks
Justin Reed,641748,2005,2006,Minnesota Timberwolves
Charlie Bell,641748,2005,2006,Milwaukee Bucks
Jackson Vroman,641748,2005,2006,"NO/Oklahoma City
 Hornets"
Earl Barron,641748,2005,2006,Miami Heat
Donta Smith,641748,2005,2006,Atlanta Hawks
Bernard Robinson,641747,2005,2006,Charlotte Bobcats
Matt Barnes,627251,2005,2006,Philadelphia 76ers
James Singleton,625000,2005,2006,LA Clippers
Lou Williams,450000,2005,2006,Philadelphia 76ers
Daniel Ewing,450000,2005,2006,LA Clippers
Monta Ellis,448762,2005,2006,Golden State Warriors
Ryan Gomes,428762,2005,2006,Boston Celtics
Chris Taft,423762,2005,2006,Golden State Warriors
Kevin Burleson,398762,2005,2006,Charlotte Bobcats
Dwayne Jones II,398762,2005,2006,Minnesota Timberwolves
Robert Whaley,398762,2005,2006,Utah Jazz
Travis Diener,398762,2005,2006,Orlando Magic
Rawle Marshall,398762,2005,2006,Dallas Mavericks
Ronnie Price,398762,2005,2006,Sacramento Kings
Amir Johnson,398762,2005,2006,Detroit Pistons
Von Wafer,398762,2005,2006,Los Angeles Lakers
Andray Blatche,398762,2005,2006,Washington Wizards
Devin Green,398762,2005,2006,Los Angeles Lakers
Bracey Wright,398762,2005,2006,Minnesota Timberwolves
Ersan Ilyasova,398762,2005,2006,Milwaukee Bucks
Orien Greene,398762,2005,2006,Boston Celtics
Alan Anderson,398762,2005,2006,Charlotte Bobcats
Boniface N'Dong,398762,2005,2006,LA Clippers
Anthony Roberson,398762,2005,2006,Memphis Grizzlies
Alex Acker,398762,2005,2006,Detroit Pistons
Brandon Bass,398762,2005,2006,"NO/Oklahoma City
 Hornets"
Andre Owens,398762,2005,2006,Utah Jazz
Lawrence Roberts,398762,2005,2006,Memphis Grizzlies
Gerald Fitch,398762,2005,2006,Miami Heat
Shavlik Randolph,398762,2005,2006,Philadelphia 76ers
Eddie Basden,398762,2005,2006,Chicago Bulls
Martynas Andriuskevicius,398762,2005,2006,Cleveland Cavaliers
Dijon Thompson,398762,2005,2006,Phoenix Suns
C.J. Miles,398761,2005,2006,Utah Jazz
Donell Taylor,398672,2005,2006,Washington Wizards
Chuck Hayes,248118,2005,2006,Houston Rockets
Kevin Garnett,21000000,2006,2007,Minnesota Timberwolves
Shaquille O'Neal,20000000,2006,2007,Miami Heat
Jason Kidd,18084000,2006,2007,New Jersey Nets
Jermaine O'Neal,18084000,2006,2007,Indiana Pacers
Kobe Bryant,17718750,2006,2007,Los Angeles Lakers
Tim Duncan,17429673,2006,2007,San Antonio Spurs
Allen Iverson,17184375,2006,2007,Philadelphia 76ers
Stephon Marbury,17184375,2006,2007,New York Knicks
Tracy McGrady,16901500,2006,2007,Houston Rockets
Grant Hill,16901500,2006,2007,Orlando Magic
Ben Wallace,16000000,2006,2007,Chicago Bulls
Paul Pierce,15101626,2006,2007,Boston Celtics
Antawn Jamison,15101626,2006,2007,Washington Wizards
Vince Carter,15101626,2006,2007,New Jersey Nets
Dirk Nowitzki,15101622,2006,2007,Dallas Mavericks
Steve Francis,15070000,2006,2007,New York Knicks
Baron Davis,15070000,2006,2007,Golden State Warriors
Shawn Marion,15070000,2006,2007,Phoenix Suns
Ray Allen,14611570,2006,2007,Seattle SuperSonics
Elton Brand,14248000,2006,2007,LA Clippers
Larry Hughes,13363012,2006,2007,Cleveland Cavaliers
Michael Redd,13260000,2006,2007,Milwaukee Bucks
Joe Johnson,12744190,2006,2007,Atlanta Hawks
Mike Bibby,12500000,2006,2007,Sacramento Kings
Amar'e Stoudemire,12455000,2006,2007,Phoenix Suns
Yao Ming,12455000,2006,2007,Houston Rockets
Pau Gasol,12364000,2006,2007,Memphis Grizzlies
Andrei Kirilenko,12364000,2006,2007,Utah Jazz
Lamar Odom,12348596,2006,2007,Los Angeles Lakers
Kenyon Martin,12068182,2006,2007,Denver Nuggets
Zach Randolph,12000000,2006,2007,Portland Trail Blazers
Wally Szczerbiak,11775000,2006,2007,Boston Celtics
Theo Ratliff,11666666,2006,2007,Boston Celtics
Rasheed Wallace,11650000,2006,2007,Detroit Pistons
Raef LaFrentz,11532037,2006,2007,Portland Trail Blazers
Carlos Boozer,11260483,2006,2007,Utah Jazz
Richard Jefferson,11200000,2006,2007,New Jersey Nets
Gilbert Arenas,11096800,2006,2007,Washington Wizards
Peja Stojakovic,10800000,2006,2007,NO/Oklahoma City Hornets
Steve Nash,10500000,2006,2007,Phoenix Suns
Jason Richardson,9999999,2006,2007,Golden State Warriors
Erick Dampier,9628000,2006,2007,Dallas Mavericks
Brad Miller,9625000,2006,2007,Sacramento Kings
Samuel Dalembert,9464307,2006,2007,Philadelphia 76ers
Tony Parker,9450000,2006,2007,San Antonio Spurs
Zydrunas Ilgauskas,9442697,2006,2007,Cleveland Cavaliers
Rashard Lewis,9350649,2006,2007,Seattle SuperSonics
Jerry Stackhouse,9296874,2006,2007,Dallas Mavericks
Richard Hamilton,9187500,2006,2007,Detroit Pistons
Tyson Chandler,9150000,2006,2007,NO/Oklahoma City Hornets
Andre Miller,8966666,2006,2007,Philadelphia 76ers
Marcus Camby,8800000,2006,2007,Denver Nuggets
Bobby Simmons,8640000,2006,2007,Milwaukee Bucks
P.J. Brown,8560000,2006,2007,Chicago Bulls
Jamaal Magloire,8433334,2006,2007,Portland Trail Blazers
Kwame Brown,8287500,2006,2007,Los Angeles Lakers
Troy Murphy,8285714,2006,2007,Indiana Pacers
Manu Ginobili,8254374,2006,2007,San Antonio Spurs
Jason Williams,8250000,2006,2007,Miami Heat
Mehmet Okur,8250000,2006,2007,Utah Jazz
Eddy Curry,8171103,2006,2007,New York Knicks
Adonal Foyle,8125000,2006,2007,Golden State Warriors
Cuttino Mobley,8125000,2006,2007,LA Clippers
Doug Christie,8125000,2006,2007,LA Clippers
Jason Terry,8100000,2006,2007,Dallas Mavericks
Desmond Mason,8037036,2006,2007,NO/Oklahoma City Hornets
Nene Hilario,8000000,2006,2007,Denver Nuggets
Tayshaun Prince,7851240,2006,2007,Detroit Pistons
Kurt Thomas,7821482,2006,2007,Phoenix Suns
Darius Miles,7750000,2006,2007,Portland Trail Blazers
Al Harrington,7625000,2006,2007,Indiana Pacers
Mike Miller,7623813,2006,2007,Memphis Grizzlies
Antoine Walker,7606820,2006,2007,Miami Heat
Metta World Peace,7526316,2006,2007,Sacramento Kings
Quentin Richardson,7525500,2006,2007,New York Knicks
Malik Rose,7525397,2006,2007,New York Knicks
Mike Dunleavy,7438016,2006,2007,Indiana Pacers
Caron Butler,7438000,2006,2007,Washington Wizards
Austin Croshere,7300000,2006,2007,Dallas Mavericks
Mark Blount,7288165,2006,2007,Minnesota Timberwolves
Rasho Nesterovic,7280000,2006,2007,Toronto Raptors
Jamal Crawford,7200000,2006,2007,New York Knicks
Kenny Thomas,7187500,2006,2007,Sacramento Kings
Corey Maggette,7000000,2006,2007,LA Clippers
Speedy Claxton,6854546,2006,2007,Atlanta Hawks
Sam Cassell,6850000,2006,2007,LA Clippers
Joe Smith,6807000,2006,2007,Philadelphia 76ers
Ruben Patterson,6807000,2006,2007,Milwaukee Bucks
Drew Gooden,6645402,2006,2007,Cleveland Cavaliers
Danny Fortson,6596990,2006,2007,Seattle SuperSonics
Matt Harpring,6500000,2006,2007,Utah Jazz
Corliss Williamson,6500000,2006,2007,Sacramento Kings
Juwan Howard,6392100,2006,2007,Houston Rockets
James Posey,6392100,2006,2007,Miami Heat
Ricky Davis,6364400,2006,2007,Minnesota Timberwolves
Chauncey Billups,6364400,2006,2007,Detroit Pistons
Chris Wilcox,6250000,2006,2007,Seattle SuperSonics
Stephen Jackson,6120000,2006,2007,Indiana Pacers
Eric Snow,6093750,2006,2007,Cleveland Cavaliers
Derek Fisher,5883600,2006,2007,Utah Jazz
Antonio McDyess,5883600,2006,2007,Detroit Pistons
Marquis Daniels,5883600,2006,2007,Indiana Pacers
Hedo Turkoglu,5883600,2006,2007,Orlando Magic
Etan Thomas,5883600,2006,2007,Washington Wizards
Jamaal Tinsley,5850000,2006,2007,Indiana Pacers
LeBron James,5828089,2006,2007,Cleveland Cavaliers
Jason Collins,5800000,2006,2007,New Jersey Nets
Tony Battie,5746000,2006,2007,Orlando Magic
Donyell Marshall,5633037,2006,2007,Cleveland Cavaliers
Troy Hudson,5603000,2006,2007,Minnesota Timberwolves
Gerald Wallace,5525000,2006,2007,Charlotte Bobcats
Marko Jaric,5525000,2006,2007,Minnesota Timberwolves
Udonis Haslem,5525000,2006,2007,Miami Heat
Jeff Foster,5500000,2006,2007,Indiana Pacers
Brian Skinner,5400000,2006,2007,Milwaukee Bucks
Shareef Abdur-Rahim,5400000,2006,2007,Sacramento Kings
Earl Watson,5400000,2006,2007,Seattle SuperSonics
Stromile Swift,5400000,2006,2007,Memphis Grizzlies
Antonio Daniels,5400000,2006,2007,Washington Wizards
Brian Cardinal,5400000,2006,2007,Memphis Grizzlies
Jerome James,5400000,2006,2007,New York Knicks
Shane Battier,5393300,2006,2007,Houston Rockets
Dan Gadzuric,5252065,2006,2007,Milwaukee Bucks
Bobby Jackson,5250000,2006,2007,NO/Oklahoma City Hornets
Darko Milicic,5218622,2006,2007,Orlando Magic
Nazr Mohammed,5215000,2006,2007,Detroit Pistons
Jared Jeffries,5215000,2006,2007,New York Knicks
Joel Przybilla,5215000,2006,2007,Portland Trail Blazers
Tim Thomas,5215000,2006,2007,LA Clippers
Mike James,5215000,2006,2007,Minnesota Timberwolves
Vladimir Radmanovic,5215000,2006,2007,Los Angeles Lakers
Brent Barry,5117880,2006,2007,San Antonio Spurs
Marc Jackson,4875000,2006,2007,NO/Oklahoma City Hornets
Dwight Howard,4806720,2006,2007,Orlando Magic
Carmelo Anthony,4694041,2006,2007,Denver Nuggets
Andrew Bogut,4665960,2006,2007,Milwaukee Bucks
Eduardo Najera,4571428,2006,2007,Denver Nuggets
Morris Peterson,4550000,2006,2007,Toronto Raptors
Andrea Bargnani,4501200,2006,2007,Toronto Raptors
Raja Bell,4500000,2006,2007,Phoenix Suns
Brendan Haywood,4500000,2006,2007,Washington Wizards
Brevin Knight,4400000,2006,2007,Charlotte Bobcats
John Salmons,4400000,2006,2007,Sacramento Kings
Trenton Hassell,4350000,2006,2007,Minnesota Timberwolves
Emeka Okafor,4300560,2006,2007,Charlotte Bobcats
Eric Williams,4296000,2006,2007,Charlotte Bobcats
Chris Bosh,4235220,2006,2007,Toronto Raptors
Chris Mihm,4214241,2006,2007,Los Angeles Lakers
Rafer Alston,4200000,2006,2007,Houston Rockets
Marvin Williams,4174800,2006,2007,Atlanta Hawks
Kevin Durant,4171200,2006,2007,Brooklyn Nets
Anthony Parker,4150000,2006,2007,Toronto Raptors
Carlos Arroyo,4100000,2006,2007,Orlando Magic
Damon Stoudamire,4050000,2006,2007,Memphis Grizzlies
LaMarcus Aldridge,4027320,2006,2007,Portland Trail Blazers
Kyle Korver,4018182,2006,2007,Philadelphia 76ers
Reggie Evans,4000000,2006,2007,Denver Nuggets
Gordan Giricek,4000000,2006,2007,Utah Jazz
Sarunas Jasikevicius,4000000,2006,2007,Indiana Pacers
Zaza Pachulia,4000000,2006,2007,Atlanta Hawks
Andres Nocioni,3950000,2006,2007,Chicago Bulls
Damon Jones,3884678,2006,2007,Cleveland Cavaliers
Ben Gordon,3862080,2006,2007,Chicago Bulls
Shaun Livingston,3841920,2006,2007,LA Clippers
Dwyane Wade,3841443,2006,2007,Miami Heat
Bob Sura,3840000,2006,2007,Houston Rockets
Jorge Garbajosa,3750000,2006,2007,Toronto Raptors
Bruce Bowen,3750000,2006,2007,San Antonio Spurs
Deron Williams,3749040,2006,2007,Utah Jazz
Vitaly Potapenko,3674584,2006,2007,Sacramento Kings
Darius Songaila,3650000,2006,2007,Washington Wizards
Adam Morrison,3616680,2006,2007,Charlotte Bobcats
Jeff McInnis,3600000,2006,2007,Charlotte Bobcats
Marcus Banks,3600000,2006,2007,Phoenix Suns
Pat Garrity,3525000,2006,2007,Orlando Magic
Dale Davis,3500000,2006,2007,Detroit Pistons
Tyronn Lue,3500000,2006,2007,Atlanta Hawks
Chris Kaman,3491767,2006,2007,LA Clippers
Chris Paul,3380160,2006,2007,NO/Oklahoma City Hornets
Keyon Dooling,3348000,2006,2007,Orlando Magic
Robert Horry,3315000,2006,2007,San Antonio Spurs
Melvin Ely,3303813,2006,2007,Charlotte Bobcats
Tyrus Thomas,3260760,2006,2007,Chicago Bulls
Lorenzen Wright,3250000,2006,2007,Atlanta Hawks
Greg Buckner,3240741,2006,2007,Dallas Mavericks
Zeljko Rebraca,3240000,2006,2007,LA Clippers
Kevin Ollie,3196050,2006,2007,Philadelphia 76ers
Ira Newble,3196050,2006,2007,Cleveland Cavaliers
Kirk Hinrich,3192628,2006,2007,Chicago Bulls
Devin Harris,3153120,2006,2007,Dallas Mavericks
Trevor Ariza,3100000,2006,2007,Orlando Magic
Fred Jones,3100000,2006,2007,Toronto Raptors
Raymond Felton,3060840,2006,2007,Charlotte Bobcats
Jeff Green,3058200,2006,2007,Brooklyn Nets
Steven Hunter,3024000,2006,2007,Philadelphia 76ers
Chris Duhon,3024000,2006,2007,Chicago Bulls
Chucky Atkins,3000000,2006,2007,Memphis Grizzlies
Francisco Elson,3000000,2006,2007,San Antonio Spurs
Rasual Butler,3000000,2006,2007,NO/Oklahoma City Hornets
Shelden Williams,2952840,2006,2007,Atlanta Hawks
Earl Boykins,2950000,2006,2007,Milwaukee Bucks
T.J. Ford,2929467,2006,2007,Toronto Raptors
Jake Tsakalidis,2900000,2006,2007,Memphis Grizzlies
Michael Finley,2889000,2006,2007,San Antonio Spurs
Michael Doleac,2880000,2006,2007,Miami Heat
Josh Childress,2863920,2006,2007,Atlanta Hawks
Willie Green,2800000,2006,2007,Philadelphia 76ers
Brian Scalabrine,2793103,2006,2007,Boston Celtics
Martell Webster,2780160,2006,2007,Portland Trail Blazers
Dan Dickau,2753218,2006,2007,Portland Trail Blazers
Primoz Brezec,2750000,2006,2007,Charlotte Bobcats
Eddie Griffin,2700000,2006,2007,Minnesota Timberwolves
Damien Wilkins,2700000,2006,2007,Seattle SuperSonics
Michael Sweetney,2696956,2006,2007,Chicago Bulls
Brandon Roy,2681880,2006,2007,Portland Trail Blazers
James Jones,2650000,2006,2007,Phoenix Suns
Anthony Johnson,2640000,2006,2007,Dallas Mavericks
Jarron Collins,2625698,2006,2007,Utah Jazz
Luol Deng,2614440,2006,2007,Chicago Bulls
Jarvis Hayes,2564127,2006,2007,Washington Wizards
Juan Dixon,2550000,2006,2007,Toronto Raptors
Charlie Villanueva,2537880,2006,2007,Milwaukee Bucks
Corey Brewer,2535720,2006,2007,Sacramento Kings
Mickael Pietrus,2535260,2006,2007,Golden State Warriors
Keith Bogans,2510000,2006,2007,Orlando Magic
Nick Collison,2501070,2006,2007,Seattle SuperSonics
Fabricio Oberto,2500000,2006,2007,San Antonio Spurs
Bostjan Nachbar,2500000,2006,2007,New Jersey Nets
Alonzo Mourning,2500000,2006,2007,Miami Heat
Aaron McKie,2500000,2006,2007,Los Angeles Lakers
Randy Foye,2448240,2006,2007,Minnesota Timberwolves
Luke Ridnour,2425878,2006,2007,Seattle SuperSonics
Rafael Araujo,2395200,2006,2007,Utah Jazz
Jose Calderon,2333334,2006,2007,Toronto Raptors
Channing Frye,2325000,2006,2007,New York Knicks
Lindsey Hunter,2250000,2006,2007,Detroit Pistons
Rudy Gay,2242920,2006,2007,Memphis Grizzlies
Mark Madsen,2210000,2006,2007,Minnesota Timberwolves
Dikembe Mutombo,2210000,2006,2007,Houston Rockets
Andre Iguodala,2201640,2006,2007,Philadelphia 76ers
Othella Harrington,2200000,2006,2007,Charlotte Bobcats
Jackie Butler,2200000,2006,2007,San Antonio Spurs
Scot Pollard,2200000,2006,2007,Cleveland Cavaliers
Zarko Cabarkapa,2157097,2006,2007,Golden State Warriors
Ike Diogu,2137200,2006,2007,Indiana Pacers
Bonzi Wells,2115000,2006,2007,Houston Rockets
Patrick O'Bryant,2061720,2006,2007,Golden State Warriors
David West,2051938,2006,2007,NO/Oklahoma City Hornets
Andrew Bynum,2030280,2006,2007,Los Angeles Lakers
Matt Bonner,2000000,2006,2007,San Antonio Spurs
Jake Voskuhl,2000000,2006,2007,Charlotte Bobcats
DeSagana Diop,1998000,2006,2007,Dallas Mavericks
Andris Biedrins,1986960,2006,2007,Golden State Warriors
Devean George,1974259,2006,2007,Dallas Mavericks
Sasha Pavlovic,1962206,2006,2007,Cleveland Cavaliers
Mouhamed Sene,1958640,2006,2007,Seattle SuperSonics
Mo Williams,1920000,2006,2007,Milwaukee Bucks
Robert Swift,1887600,2006,2007,Seattle SuperSonics
Dahntay Jones,1886113,2006,2007,Memphis Grizzlies
Boris Diaw,1870501,2006,2007,Phoenix Suns
JJ Redick,1860720,2006,2007,Orlando Magic
Zoran Planinic,1854376,2006,2007,Brooklyn Nets
Travis Outlaw,1836426,2006,2007,Portland Trail Blazers
Thaddeus Young,1830720,2006,2007,Chicago Bulls
Brian Cook,1817141,2006,2007,Los Angeles Lakers
